address,fraud_flag,has_transaction_activity,has_token_activity,log_total_transactions,log_unique_receivers,log_unique_senders,log_total_eth_sent,log_total_eth_received,log_avg_eth_sent,log_avg_eth_received,log_wallet_lifetime_days,transactions_per_active_day,avg_gas_limit,avg_gas_price,log_total_token_transfers,log_unique_token_receivers,log_token_activity_lifetime_days,token_transfers_per_active_day
0xac451d9ff4bedc857412a6aac1fccaf7149386cc,0,1,0,7.067319848653476,1.0986122886681098,1.0986122886681098,4.079698534523946,4.0838524153386615,0.09457711909284787,0.09495914429431594,5.680172609017068,8.946564885496183,21000.0,20000000000.0,0.0,0.0,0.0,0.0
0x976bec23540bc3b5d18d352837fe95105fe0fc15,0,1,0,1.3862943611198906,1.0986122886681098,0.6931471805599453,4.624962519113639,4.624972813284271,3.941571613442972,4.624972813284271,0.6931471805599453,3.0,55500.0,25000000000.0,0.0,0.0,0.0,0.0
0x0c77a1d04e7ed19aee7241f2f979536e35db1148,0,1,0,1.3862943611198906,1.0986122886681098,0.6931471805599453,1.3861042060064928,1.3862943611198906,0.9161386106762641,1.3862943611198906,6.893656354602635,1.5,35500.0,11729435152.0,0.0,0.0,0.0,0.0
0x840405bbcf974e094323d86106125a24e620b847,0,1,0,1.3862943611198906,1.0986122886681098,0.6931471805599453,0.7411635501894814,0.7419373447293773,0.4377308129601561,0.7419373447293773,3.7376696182833684,1.5,65500.0,10300000000.5,0.0,0.0,0.0,0.0
0x1535bf11620bb873a8052c1aac5809da11dae2d2,0,1,0,1.3862943611198906,1.0986122886681098,0.6931471805599453,4.625926865694217,4.624972813284271,3.9425266018091416,4.624972813284271,1.0986122886681098,1.5,55500.0,23433771505.5,0.0,0.0,0.0,0.0
0x424002be8347fb08e21a9c2c23d1642ae0620a6f,0,1,0,1.3862943611198906,1.0986122886681098,0.6931471805599453,4.624963164037686,4.624972813284271,3.941572252105558,4.624972813284271,1.0986122886681098,1.5,55500.0,23433771505.5,0.0,0.0,0.0,0.0
0x9a5fe9d53c6f9df261880aced968446d6c1efb67,0,1,0,1.3862943611198906,1.0986122886681098,0.6931471805599453,4.624963164037686,4.624972813284271,3.941572252105558,4.624972813284271,1.0986122886681098,1.5,55500.0,23433771505.5,0.0,0.0,0.0,0.0
0x0fd6166a6e5582e72df7cc69275d708be78820e3,0,1,0,1.3862943611198906,1.0986122886681098,0.6931471805599453,4.624963164037686,4.624972813284271,3.941572252105558,4.624972813284271,1.0986122886681098,1.5,55500.0,23433771505.5,0.0,0.0,0.0,0.0
0x9299601eb26910ed929d7bbe6929bcc8645b9b17,0,1,0,1.6094379124341003,1.0986122886681098,1.0986122886681098,4.624962519113639,4.624972813284271,3.941571613442972,3.9415818076696905,0.6931471805599453,4.0,55500.0,25000000000.0,0.0,0.0,0.0,0.0
0x9b039cccae73852b43e4b7d240e2e991e12a531f,0,1,0,1.6094379124341003,1.0986122886681098,0.6931471805599453,4.624958222801328,4.624972813284271,3.545764300578538,4.624972813284271,1.0986122886681098,2.0,67000.0,23622514337.0,0.0,0.0,0.0,0.0
0x9607a613ec08888815e4126a8842f05a54d8aacb,0,1,0,1.6094379124341003,1.0986122886681098,1.0986122886681098,4.624962752268922,4.624972813284271,3.941571844334588,3.9415818076696905,1.0986122886681098,2.0,55500.0,24433771505.5,0.0,0.0,0.0,0.0
0x68152bca7a0a8cce12e65d14c09e2787af19cd1c,0,1,0,1.6094379124341003,1.0986122886681098,1.0986122886681098,4.624962752268922,4.624972813284271,3.941571844334588,3.9415818076696905,1.0986122886681098,2.0,55500.0,24433771505.5,0.0,0.0,0.0,0.0
0x08699b69f26d9c2e969db88e7f535e203ed15531,0,1,0,1.6094379124341003,1.0986122886681098,1.0986122886681098,4.624962752268922,4.624972813284271,3.941571844334588,3.9415818076696905,1.0986122886681098,2.0,55500.0,24433771505.5,0.0,0.0,0.0,0.0
0xc78208d544a644eecb52023bcd5914fd4401bd67,0,1,0,1.6094379124341003,1.0986122886681098,1.0986122886681098,4.624962752268922,4.624972813284271,3.941571844334588,3.9415818076696905,1.0986122886681098,2.0,55500.0,24433771505.5,0.0,0.0,0.0,0.0
0x17ab335b0720c2f8e7ad8269dfaeee5d22cdf6b7,0,1,0,1.6094379124341003,1.0986122886681098,1.0986122886681098,4.624962752268922,4.624972813284271,3.941571844334588,3.9415818076696905,1.0986122886681098,2.0,55500.0,24433771505.5,0.0,0.0,0.0,0.0
0x81c118f8823ea54aac1c22cb90a48d17d5d21aca,0,1,0,1.6094379124341003,1.0986122886681098,1.0986122886681098,4.624963164037686,4.624972813284271,3.941572252105558,3.9415818076696905,1.0986122886681098,2.0,55500.0,23433771505.5,0.0,0.0,0.0,0.0
0x67bfbee8c20dd2d27e52e9d88f6a38d2dcf62ab6,0,1,0,1.6094379124341003,1.0986122886681098,1.0986122886681098,4.624963164037686,4.624972813284271,3.941572252105558,3.9415818076696905,1.0986122886681098,2.0,55500.0,23433771505.5,0.0,0.0,0.0,0.0
0xbb06461b3357c387ec6fc733c5196c9ed1a7e93d,0,1,0,1.6094379124341003,1.0986122886681098,1.0986122886681098,4.624963164037686,4.624972813284271,3.941572252105558,3.9415818076696905,1.0986122886681098,2.0,55500.0,23433771505.5,0.0,0.0,0.0,0.0
0xc0edcbda503f28ec840ab9ca31acbee792ce3da4,0,1,0,1.6094379124341003,1.0986122886681098,1.0986122886681098,4.624963164037686,4.624972813284271,3.941572252105558,3.9415818076696905,1.0986122886681098,2.0,55500.0,23433771505.5,0.0,0.0,0.0,0.0
0x1651abb8e1e5d0f753896bdc09c685b4493b60fd,0,1,0,1.791759469228055,1.0986122886681098,1.3862943611198906,4.624962752268922,4.624972813284271,3.941571844334588,3.545778610473263,1.0986122886681098,2.5,55500.0,24433771505.5,0.0,0.0,0.0,0.0
0xc64106d7f6ad94a7fa91cbf2fb6aeec67d68e364,0,1,0,3.828641396489095,1.0986122886681098,1.0986122886681098,1.6943590029630384,1.6960551099843826,0.18395491153748125,0.1769592272187919,5.823045895483019,1.9565217391304348,21000.0,20000000000.0,0.0,0.0,0.0,0.0
0x1ce79d84a362562b66d791ca15d3e9a3daaef35d,0,1,0,5.1647859739235145,1.0986122886681098,0.6931471805599453,2.3866982742687877,2.3957250377227286,0.10753938158382341,0.10855698735659372,5.420534999272286,2.0232558139534884,51137.793103448275,50000000000.0,0.0,0.0,0.0,0.0
0x5d9530a3fbb33ea02bdacf8fa301f66c8bfe9883,0,1,0,5.176149732573829,1.0986122886681098,4.248495242049359,2.1537959884226288,2.162047310037601,0.0858269423485602,0.08111305620635408,2.6390573296152584,16.0,21000.0,40000000000.0,0.0,0.0,0.0,0.0
0x63f7ee9ea08743563e60d4884367fff6e1e4e713,0,1,0,7.1770187659099,1.0986122886681098,0.6931471805599453,5.184277008949123,5.185815246028971,0.24005706513653918,0.24038740067579295,5.389071729816501,6.54,21000.0,20001529051.987766,0.0,0.0,0.0,0.0
0x1f0116cf355bb10ee3a7bfbed55dcf47103c9fc0,0,1,0,1.3862943611198906,1.0986122886681098,0.6931471805599453,0.2235716155588285,0.22480589685192914,0.11802087174735568,0.22480589685192914,4.290459441148391,1.0,21000.0,27000000000.0,0.0,0.0,0.0,0.0
0xccf6e0d042d91feef16259e42bd8a2edcd1fc730,0,1,0,1.3862943611198906,1.0986122886681098,0.6931471805599453,4.624963164037686,4.624972813284271,3.941572252105558,4.624972813284271,1.0986122886681098,1.5,55500.0,23433771505.5,0.0,0.0,0.0,0.0
0x8d15c2d9ccab1740d12309bbc874adff315d1e79,0,1,0,1.3862943611198906,1.0986122886681098,0.6931471805599453,4.624963164037686,4.624972813284271,3.941572252105558,4.624972813284271,1.0986122886681098,1.5,55500.0,23433771505.5,0.0,0.0,0.0,0.0
0x9091b4ab528cdcdc0ba403db83fdf74aa781d489,0,1,0,1.3862943611198906,1.0986122886681098,0.6931471805599453,4.624963164037686,4.624972813284271,3.941572252105558,4.624972813284271,1.0986122886681098,1.5,55500.0,23433771505.5,0.0,0.0,0.0,0.0
0x9cacaf55e44afbb93bde33a93fcb77339990ca02,0,1,0,1.3862943611198906,1.0986122886681098,0.6931471805599453,4.624963164037686,4.624972813284271,3.941572252105558,4.624972813284271,1.0986122886681098,1.5,55500.0,23433771505.5,0.0,0.0,0.0,0.0
0x0e02701d3bccfe3755048a2b9c07542d4bfb5290,0,1,0,1.3862943611198906,1.0986122886681098,0.6931471805599453,4.624963164037686,4.624972813284271,3.941572252105558,4.624972813284271,1.0986122886681098,1.5,55500.0,23433771505.5,0.0,0.0,0.0,0.0
0x4065aaf20f5b5afdfa26619a4da8b17ab9808bb5,0,1,0,1.6094379124341003,1.0986122886681098,1.0986122886681098,4.624958033465214,4.624972813284271,3.941567171345073,3.9415818076696905,1.0986122886681098,2.0,55500.0,24433771505.5,0.0,0.0,0.0,0.0
0x821a0ea88fa80acc8fb4ae0515cf454af3362812,0,1,0,1.6094379124341003,1.0986122886681098,1.0986122886681098,4.624962752268922,4.624972813284271,3.941571844334588,3.9415818076696905,1.0986122886681098,2.0,55500.0,24433771505.5,0.0,0.0,0.0,0.0
0x2e7a7a7600eabcf9fd33cae3f4a708e3a4f1c9bc,0,1,0,1.6094379124341003,1.0986122886681098,1.0986122886681098,4.624962752268922,4.624972813284271,3.941571844334588,3.9415818076696905,1.0986122886681098,2.0,55500.0,24433771505.5,0.0,0.0,0.0,0.0
0x4c391cc032c9107b596267610a05262c90fc2df7,0,1,0,1.6094379124341003,1.0986122886681098,1.0986122886681098,4.624963164037686,4.624972813284271,3.941572252105558,3.9415818076696905,1.0986122886681098,2.0,55500.0,23433771505.5,0.0,0.0,0.0,0.0
0x58ff2eb04e69ddced20f280696d029e19d7d56b3,0,1,0,1.6094379124341003,1.0986122886681098,1.0986122886681098,4.6249588082214625,4.624972813284271,3.941567938579309,3.9415818076696905,1.0986122886681098,2.0,55500.0,23433771505.5,0.0,0.0,0.0,0.0
0xb0be367916db19ffa122a7861e0fa95918b7d678,0,1,0,1.6094379124341003,1.0986122886681098,1.0986122886681098,4.624963164037686,4.624972813284271,3.941572252105558,3.9415818076696905,1.0986122886681098,2.0,55500.0,23433771505.5,0.0,0.0,0.0,0.0
0x8e098ffa204a940c4615caad39477e8d0a8b0b28,0,1,0,1.6094379124341003,1.0986122886681098,1.0986122886681098,4.624963164037686,4.624972813284271,3.941572252105558,3.9415818076696905,1.0986122886681098,2.0,55500.0,23433771505.5,0.0,0.0,0.0,0.0
0xbd6fc84464d587ba69efc55ae83dc385a1e9fd0e,0,1,0,1.6094379124341003,1.0986122886681098,1.0986122886681098,4.624963164037686,4.624972813284271,3.941572252105558,3.9415818076696905,1.0986122886681098,2.0,55500.0,23433771505.5,0.0,0.0,0.0,0.0
0x70fe64c0b4340287b9aa86a6d764ca5b1e3407ac,0,1,0,1.791759469228055,1.0986122886681098,1.0986122886681098,4.624958222801328,4.624972813284271,3.545764300578538,3.9415818076696905,1.0986122886681098,2.5,67000.0,23622514337.0,0.0,0.0,0.0,0.0
0x30ab1d9a7e18ab75e824f95cabf4df47da92a7a4,0,1,0,1.791759469228055,1.0986122886681098,1.3862943611198906,4.624963164037686,4.624972813284271,3.941572252105558,3.545778610473263,1.0986122886681098,2.5,55500.0,23433771505.5,0.0,0.0,0.0,0.0
0x9e7e3e7da3647138d23a0e8dd484ebd7235261b7,0,1,0,1.791759469228055,1.0986122886681098,1.3862943611198906,4.624963164037686,4.624972813284271,3.941572252105558,3.545778610473263,1.0986122886681098,2.5,55500.0,23433771505.5,0.0,0.0,0.0,0.0
0x36171a892cff3f89bea7e9f45e65009678e4e01b,0,1,0,2.1972245773362196,1.0986122886681098,1.6094379124341003,7.423232408800968,7.423238062688503,6.038728091328364,6.038733735104276,6.311734809152915,2.0,40506.0,30614717576.0,0.0,0.0,0.0,0.0
0x1fde78c6824c381084f0f87904f3d568666a7d08,0,1,0,2.3978952727983707,1.0986122886681098,1.0986122886681098,0.9776447660152244,0.9792235426527777,0.28640949430926965,0.28704009767174293,2.995732273553991,2.0,21000.0,40000000000.0,0.0,0.0,0.0,0.0
0x8b1c0581d48b4bf07ffb7dc2ca4214dd6bc5ad54,0,1,0,3.091042453358316,1.0986122886681098,2.3978952727983707,3.002653436825103,3.0028812302596974,1.007921536111142,1.0696465163129105,6.2766434893416445,2.3333333333333335,37636.36363636363,19861612622.81818,0.0,0.0,0.0,0.0
0x89b1a823cf4985cabaadcc6367198178ac783961,0,1,0,3.295836866004329,1.0986122886681098,2.5649493574615367,6.601218737419959,6.601230118728877,4.05244242179289,4.0524536205129404,6.919683849847411,2.363636363636364,47769.230769230766,19682217439.0,0.0,0.0,0.0,0.0
0x186006fa03374f548c35a7c2a712b35e40833f7e,1,1,0,3.367295829986474,1.0986122886681098,2.833213344056216,3.435500956249129,3.4355841493348462,2.39931734723165,0.7893577701464161,1.9459101490553132,5.6,21000.0,41000000000.0,0.0,0.0,0.0,0.0
0x5a3e63f63cbde9b161ee106d8fc3936c0a9eefb4,0,1,0,6.638567789166521,1.0986122886681098,1.0986122886681098,3.2433167987758242,3.2590109611854228,0.0629340500561044,0.06313075793957841,5.093750200806762,5.824427480916031,46366.63852242744,50000000000.0,0.0,0.0,0.0,0.0
